base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,timezone,visibility,weather,wind
stations,{'all': 98},200,"{'lon': 15.88, 'lat': -1.87}",1562253022.0,2259947.0,"{'temp': 305.939, 'pressure': 1006.8, 'humidity': 36, 'temp_min': 305.939, 'temp_max': 305.939, 'sea_level': 1006.8, 'grnd_level': 955.42}",,Gamboma,,,"{'message': 0.0122, 'country': 'CG', 'sunrise': 1562216411, 'sunset': 1562259665}",3600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.33, 'deg': 133.503}"
stations,{'all': 100},200,"{'lon': 176.59, 'lat': -39.94}",1562253022.0,2185329.0,"{'temp': 279.82, 'pressure': 1017, 'humidity': 96, 'temp_min': 279.82, 'temp_max': 279.82}",,Waipawa,{'3h': 5.188},,"{'type': 3, 'id': 2010964, 'message': 0.0098, 'country': 'NZ', 'sunrise': 1562268934, 'sunset': 1562302813}",43200.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 3.48, 'deg': 197.032}"
stations,{'all': 54},200,"{'lon': 141.3, 'lat': -2.67}",1562253022.0,2084442.0,"{'temp': 301.439, 'pressure': 1010.79, 'humidity': 69, 'temp_min': 301.439, 'temp_max': 301.439, 'sea_level': 1010.79, 'grnd_level': 1010.24}",,Vanimo,{'3h': 0.375},,"{'message': 0.0061, 'country': 'PG', 'sunrise': 1562272798, 'sunset': 1562315890}",36000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.68, 'deg': 72.386}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 100},200,"{'lon': 95.32, 'lat': 5.56}",1562253082.0,1215502.0,"{'temp': 302.239, 'pressure': 1010.89, 'humidity': 76, 'temp_min': 302.239, 'temp_max': 302.239, 'sea_level': 1010.89, 'grnd_level': 1010.38}",,Banda Aceh,,,"{'message': 0.0058, 'country': 'ID', 'sunrise': 1562196586, 'sunset': 1562241354}",25200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.53, 'deg': 179.722}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 27},200,"{'lon': 101.77, 'lat': 36.62}",1562253083.0,1788852.0,"{'temp': 284.839, 'pressure': 1011.3, 'humidity': 63, 'temp_min': 284.839, 'temp_max': 284.839, 'sea_level': 1011.3, 'grnd_level': 716.38}",,Xining,,,"{'message': 0.0064, 'country': 'CN', 'sunrise': 1562191140, 'sunset': 1562243704}",28800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.82, 'deg': 245.635}"
stations,{'all': 12},200,"{'lon': -50.22, 'lat': -30.17}",1562253083.0,3466165.0,"{'temp': 284.339, 'pressure': 1017.01, 'humidity': 53, 'temp_min': 284.339, 'temp_max': 284.339, 'sea_level': 1017.01, 'grnd_level': 1016.35}",,Cidreira,,,"{'message': 0.0061, 'country': 'BR', 'sunrise': 1562235456, 'sunset': 1562272352}",-10800.0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 6.98, 'deg': 261.402}"
stations,{'all': 1},200,"{'lon': -76.42, 'lat': 40.34}",1562253083.0,5197517.0,"{'temp': 302.38, 'pressure': 1019, 'humidity': 66, 'temp_min': 300.37, 'temp_max': 304.26}",,Lebanon,,,"{'type': 1, 'id': 4969, 'message': 0.0161, 'country': 'US', 'sunrise': 1562233247, 'sunset': 1562287139}",-14400.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.1, 'deg': 130}"
stations,{'all': 1},200,"{'lon': -73.75, 'lat': 42.65}",1562252888.0,5106834.0,"{'temp': 300.95, 'pressure': 1020, 'humidity': 69, 'temp_min': 298.15, 'temp_max': 303.15}",,Albany,,,"{'type': 1, 'id': 5137, 'message': 0.009, 'country': 'US', 'sunrise': 1562232140, 'sunset': 1562286964}",-14400.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.5, 'deg': 70}"
stations,{'all': 2},200,"{'lon': 113.15, 'lat': 40.43}",1562253083.0,2037391.0,"{'temp': 292.039, 'pressure': 1000.99, 'humidity': 55, 'temp_min': 292.039, 'temp_max': 292.039, 'sea_level': 1000.99, 'grnd_level': 852.9}",,Fengzhen,,,"{'message': 0.0114, 'country': 'CN', 'sunrise': 1562187715, 'sunset': 1562241666}",28800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.29, 'deg': 127.4}"
stations,{'all': 100},200,"{'lon': 135.99, 'lat': 33.72}",1562253083.0,1847947.0,"{'temp': 291.639, 'pressure': 1005.31, 'humidity': 96, 'temp_min': 291.639, 'temp_max': 291.639, 'sea_level': 1005.31, 'grnd_level': 933.82}",,Shingu,,,"{'message': 0.0061, 'country': 'JP', 'sunrise': 1562269827, 'sunset': 1562321410}",32400.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.66, 'deg': 35.333}"
stations,{'all': 61},200,"{'lon': -139.03, 'lat': -9.8}",1562253083.0,4020109.0,"{'temp': 299.639, 'pressure': 1010.77, 'humidity': 68, 'temp_min': 299.639, 'temp_max': 299.639, 'sea_level': 1010.77, 'grnd_level': 1010.82}",,Atuona,,,"{'message': 0.0068, 'country': 'PF', 'sunrise': 1562254404, 'sunset': 1562296038}",-34200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.58, 'deg': 120.604}"
stations,{'all': 5},200,"{'lon': -110.32, 'lat': 24.15}",1562252493.0,4000900.0,"{'temp': 299.65, 'pressure': 1013, 'humidity': 78, 'temp_min': 295.15, 'temp_max': 303.15}",,La Paz,,,"{'type': 1, 'id': 7137, 'message': 0.0096, 'country': 'MX', 'sunrise': 1562243871, 'sunset': 1562292789}",-21600.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.7, 'deg': 180}"
stations,{'all': 40},200,"{'lon': -8.45, 'lat': 54.63}",1562253084.0,2963295.0,"{'temp': 288.15, 'pressure': 1025, 'humidity': 72, 'temp_min': 288.15, 'temp_max': 288.15}",,Killybegs,,,"{'type': 1, 'id': 1550, 'message': 0.0052, 'country': 'IE', 'sunrise': 1562213044, 'sunset': 1562274713}",3600.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 7.2, 'deg': 270}"
stations,{'all': 0},200,"{'lon': 27.91, 'lat': -33.02}",1562252824.0,1006984.0,"{'temp': 292.15, 'pressure': 1017, 'humidity': 59, 'temp_min': 292.15, 'temp_max': 292.15}",,East London,,,"{'type': 1, 'id': 1912, 'message': 0.0062, 'country': 'ZA', 'sunrise': 1562217109, 'sunset': 1562253193}",7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.6, 'deg': 170}"
,,404,,,,,city not found,,,,,,,,
,,404,,,,,city not found,,,,,,,,
stations,{'all': 75},200,"{'lon': -86.95, 'lat': 49.72}",1562252846.0,5960603.0,"{'temp': 298.15, 'pressure': 1012, 'humidity': 61, 'temp_min': 298.15, 'temp_max': 298.15}",,Geraldton,,,"{'type': 1, 'id': 810, 'message': 0.0071, 'country': 'CA', 'sunrise': 1562233564, 'sunset': 1562291877}",-14400.0,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.6, 'deg': 190}"
stations,{'all': 20},200,"{'lon': -94.42, 'lat': 30.04}",1562253084.0,4732862.0,"{'temp': 303.06, 'pressure': 1016, 'humidity': 74, 'temp_min': 300.93, 'temp_max': 305.37}",,Nome,,,"{'type': 1, 'id': 3495, 'message': 0.0104, 'country': 'US', 'sunrise': 1562239265, 'sunset': 1562289761}",-18000.0,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.1, 'deg': 160}"
stations,{'all': 96},200,"{'lon': 169.85, 'lat': -46.28}",1562253084.0,2208248.0,"{'temp': 278.71, 'pressure': 1028, 'humidity': 85, 'temp_min': 278.71, 'temp_max': 278.71}",,Kaitangata,{'3h': 0.062},,"{'type': 3, 'id': 2000217, 'message': 0.0073, 'country': 'NZ', 'sunrise': 1562271821, 'sunset': 1562303161}",43200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.89, 'deg': 270, 'gust': 2.68}"
stations,{'all': 75},200,"{'lon': 57.61, 'lat': -19.98}",1562253084.0,934649.0,"{'temp': 295.22, 'pressure': 1019, 'humidity': 73, 'temp_min': 293.71, 'temp_max': 296.15}",,Cap Malheureux,,,"{'type': 1, 'id': 2061, 'message': 0.0072, 'country': 'MU', 'sunrise': 1562208311, 'sunset': 1562247733}",14400.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.1, 'deg': 170}"
stations,{'all': 75},200,"{'lon': 105.97, 'lat': 10.25}",1562252852.0,1562693.0,"{'temp': 299.15, 'pressure': 1010, 'humidity': 100, 'temp_min': 299.15, 'temp_max': 299.15}",,Vinh Long,,,"{'type': 1, 'id': 9305, 'message': 0.0058, 'country': 'VN', 'sunrise': 1562193541, 'sunset': 1562239287}",25200.0,8000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 0.5, 'deg': 110}"
stations,{'all': 50},200,"{'lon': 38.73, 'lat': 8.96}",1562253085.0,344979.0,"{'temp': 292.639, 'pressure': 1011.11, 'humidity': 67, 'temp_min': 292.639, 'temp_max': 292.639, 'sea_level': 1011.11, 'grnd_level': 769.74}",,Lebu,{'3h': 0.5},,"{'message': 0.0072, 'country': 'ET', 'sunrise': 1562209817, 'sunset': 1562255290}",10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 4.02, 'deg': 137.331}"
stations,{'all': 0},200,"{'lon': 3.32, 'lat': 49.38}",1562253085.0,2974389.0,"{'temp': 300.45, 'pressure': 1021, 'humidity': 28, 'temp_min': 299.15, 'temp_max': 301.48}",,Soissons,,,"{'type': 1, 'id': 6553, 'message': 0.0072, 'country': 'FR', 'sunrise': 1562211986, 'sunset': 1562270120}",7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'speed': 2.6}
stations,{'all': 0},200,"{'lon': 44.53, 'lat': -22.91}",1562253085.0,1057095.0,"{'temp': 293.139, 'pressure': 1018.28, 'humidity': 38, 'temp_min': 293.139, 'temp_max': 293.139, 'sea_level': 1018.28, 'grnd_level': 964.1}",,Sakaraha,,,"{'message': 0.0062, 'country': 'MG', 'sunrise': 1562211793, 'sunset': 1562250530}",10800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.45, 'deg': 156.769}"
stations,{'all': 100},200,"{'lon': 150.8, 'lat': -2.57}",1562252868.0,2094342.0,"{'temp': 302.239, 'pressure': 1009.3, 'humidity': 72, 'temp_min': 302.239, 'temp_max': 302.239, 'sea_level': 1009.3, 'grnd_level': 1008.4}",,Kavieng,{'3h': 1.438},,"{'message': 0.0104, 'country': 'PG', 'sunrise': 1562270507, 'sunset': 1562313620}",36000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 5.52, 'deg': 157.517}"
stations,{'all': 100},200,"{'lon': -53.11, 'lat': 48.65}",1562253085.0,5905393.0,"{'temp': 283.71, 'pressure': 1007, 'humidity': 85, 'temp_min': 283.71, 'temp_max': 283.71}",,Bonavista,,,"{'type': 3, 'id': 2011050, 'message': 0.0107, 'country': 'CA', 'sunrise': 1562225742, 'sunset': 1562283454}",-9000.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.68, 'deg': 322, 'gust': 4.02}"
stations,{'all': 40},200,"{'lon': -28.7, 'lat': 38.52}",1562253085.0,3372707.0,"{'temp': 297.15, 'pressure': 1024, 'humidity': 64, 'temp_min': 297.15, 'temp_max': 297.15}",,Ribeira Grande,,,"{'type': 1, 'id': 6883, 'message': 0.0063, 'country': 'PT', 'sunrise': 1562222130, 'sunset': 1562275348}",0.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.6, 'deg': 170}"
stations,{'all': 40},200,"{'lon': -159.32, 'lat': 22.08}",1562253085.0,5848280.0,"{'temp': 295.81, 'pressure': 1014, 'humidity': 94, 'temp_min': 295.37, 'temp_max': 296.15}",,Kapaa,,,"{'type': 1, 'id': 7873, 'message': 0.0085, 'country': 'US', 'sunrise': 1562255890, 'sunset': 1562304292}",-36000.0,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",{'speed': 1.5}
stations,{'all': 93},200,"{'lon': -52.9, 'lat': 65.42}",1562253085.0,3421982.0,"{'temp': 280.039, 'pressure': 1021.38, 'humidity': 75, 'temp_min': 280.039, 'temp_max': 280.039, 'sea_level': 1021.38, 'grnd_level': 1013.78}",,Maniitsoq,,,"{'message': 0.0058, 'country': 'GL', 'sunrise': 1562215212, 'sunset': 1562293883}",-7200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.88, 'deg': 137.085}"
stations,{'all': 85},200,"{'lon': 62.49, 'lat': 52.55}",1562253086.0,1521315.0,"{'temp': 295.739, 'pressure': 1006.24, 'humidity': 62, 'temp_min': 295.739, 'temp_max': 295.739, 'sea_level': 1006.24, 'grnd_level': 980.1}",,Lisakovsk,,,"{'message': 0.0064, 'country': 'KZ', 'sunrise': 1562196780, 'sunset': 1562256921}",21600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.39, 'deg': 260.954}"
stations,{'all': 0},200,"{'lon': -1.13, 'lat': 38.18}",1562253086.0,2517679.0,"{'temp': 302.61, 'pressure': 1015, 'humidity': 65, 'temp_min': 300.37, 'temp_max': 305.15}",,Fortuna,,,"{'type': 1, 'id': 6391, 'message': 0.0072, 'country': 'ES', 'sunrise': 1562215572, 'sunset': 1562268670}",7200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.7, 'deg': 80}"
stations,{'all': 20},200,"{'lon': -156.47, 'lat': 20.89}",1562252802.0,5847411.0,"{'temp': 294.51, 'pressure': 1015, 'humidity': 87, 'temp_min': 292.15, 'temp_max': 296.15}",,Kahului,,,"{'type': 1, 'id': 7875, 'message': 0.0071, 'country': 'US', 'sunrise': 1562255350, 'sunset': 1562303465}",-36000.0,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.6, 'deg': 60}"
stations,{'all': 100},200,"{'lon': 105.06, 'lat': 24.05}",1562253086.0,1804119.0,"{'temp': 292.539, 'pressure': 1007.38, 'humidity': 99, 'temp_min': 292.539, 'temp_max': 292.539, 'sea_level': 1007.38, 'grnd_level': 859.1}",,Liancheng,{'3h': 0.938},,"{'message': 0.0104, 'country': 'CN', 'sunrise': 1562192180, 'sunset': 1562241085}",28800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.5, 'deg': 45.244}"
stations,{'all': 40},200,"{'lon': -87.49, 'lat': 21.1}",1562253086.0,3822702.0,"{'temp': 303.78, 'pressure': 1016, 'humidity': 70, 'temp_min': 303.15, 'temp_max': 304.82}",,Kantunilkin,,,"{'type': 1, 'id': 7177, 'message': 0.0066, 'country': 'MX', 'sunrise': 1562238765, 'sunset': 1562286934}",-18000.0,11265.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.1, 'deg': 20}"
stations,{'all': 100},200,"{'lon': 128.87, 'lat': 71.64}",1562252945.0,2015306.0,"{'temp': 275.139, 'pressure': 1005.83, 'humidity': 92, 'temp_min': 275.139, 'temp_max': 275.139, 'sea_level': 1005.83, 'grnd_level': 994.69}",,Tiksi,,,"{'message': 0.0053, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",32400.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.34, 'deg': 114.856}"
stations,{'all': 20},200,"{'lon': 18.42, 'lat': -33.93}",1562253086.0,3369157.0,"{'temp': 289.89, 'pressure': 1020, 'humidity': 63, 'temp_min': 289.82, 'temp_max': 290.15}",,Cape Town,,,"{'type': 1, 'id': 1899, 'message': 0.006, 'country': 'ZA', 'sunrise': 1562219521, 'sunset': 1562255336}",7200.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 9.3, 'deg': 320}"
stations,{'all': 0},200,"{'lon': 24.73, 'lat': -34}",1562253087.0,986717.0,"{'temp': 286.639, 'pressure': 1016.29, 'humidity': 84, 'temp_min': 286.639, 'temp_max': 286.639, 'sea_level': 1016.29, 'grnd_level': 985.3}",,Kruisfontein,,,"{'message': 0.0076, 'country': 'ZA', 'sunrise': 1562218017, 'sunset': 1562253811}",7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.01, 'deg': 231.689}"
stations,{'all': 75},200,"{'lon': -110.01, 'lat': 53.28}",1562252963.0,6058024.0,"{'temp': 285.15, 'pressure': 1016, 'humidity': 87, 'temp_min': 285.15, 'temp_max': 285.15}",,Lloydminster,,,"{'type': 1, 'id': 850, 'message': 0.008, 'country': 'CA', 'sunrise': 1562237945, 'sunset': 1562298565}",-21600.0,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.6, 'deg': 270}"
stations,{'all': 0},200,"{'lon': 94.69, 'lat': 58.18}",1562253087.0,1498314.0,"{'temp': 294.339, 'pressure': 1009.47, 'humidity': 41, 'temp_min': 294.339, 'temp_max': 294.339, 'sea_level': 1009.47, 'grnd_level': 967.68}",,Motygino,,,"{'message': 0.0117, 'country': 'RU', 'sunrise': 1562186639, 'sunset': 1562251605}",25200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.94, 'deg': 107.491}"
stations,{'all': 0},200,"{'lon': 60.58, 'lat': 56.64}",1562253087.0,1492536.0,"{'temp': 296.15, 'pressure': 1002, 'humidity': 43, 'temp_min': 296.15, 'temp_max': 296.15}",,Shabrovskiy,,,"{'type': 1, 'id': 8985, 'message': 0.0069, 'country': 'RU', 'sunrise': 1562195600, 'sunset': 1562259018}",18000.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6, 'deg': 280}"
stations,{'all': 98},200,"{'lon': 161.3, 'lat': 68.75}",1562253087.0,2126199.0,"{'temp': 281.039, 'pressure': 1010.26, 'humidity': 69, 'temp_min': 281.039, 'temp_max': 281.039, 'sea_level': 1010.26, 'grnd_level': 1009.17}",,Cherskiy,,,"{'message': 0.0062, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",39600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.05, 'deg': 37.197}"
stations,{'all': 100},200,"{'lon': 48.53, 'lat': 5.35}",1562252925.0,57000.0,"{'temp': 299.739, 'pressure': 1008.5, 'humidity': 66, 'temp_min': 299.739, 'temp_max': 299.739, 'sea_level': 1008.5, 'grnd_level': 1001.33}",,Hobyo,,,"{'message': 0.007, 'country': 'SO', 'sunrise': 1562207839, 'sunset': 1562252563}",10800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 13.63, 'deg': 194.739}"
stations,{'all': 75},200,"{'lon': -17.92, 'lat': 28.66}",1562253087.0,2514651.0,"{'temp': 297.15, 'pressure': 1019, 'humidity': 69, 'temp_min': 297.15, 'temp_max': 297.15}",,Los Llanos de Aridane,,,"{'type': 1, 'id': 2377, 'message': 0.0063, 'country': 'ES', 'sunrise': 1562221094, 'sunset': 1562271208}",3600.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.7, 'deg': 30}"
stations,{'all': 75},200,"{'lon': 115.24, 'lat': 5.28}",1562252810.0,1733782.0,"{'temp': 299.44, 'pressure': 1012, 'humidity': 83, 'temp_min': 298.71, 'temp_max': 300.15}",,Victoria,,,"{'type': 1, 'id': 9372, 'message': 0.007, 'country': 'BN', 'sunrise': 1562191834, 'sunset': 1562236544}",28800.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",{'speed': 1.5}
stations,{'all': 59},200,"{'lon': 13.35, 'lat': -3.69}",1562253088.0,2255285.0,"{'temp': 305.039, 'pressure': 1008.56, 'humidity': 38, 'temp_min': 305.039, 'temp_max': 305.039, 'sea_level': 1008.56, 'grnd_level': 965.7}",,Sibiti,,,"{'message': 0.0084, 'country': 'CG', 'sunrise': 1562217203, 'sunset': 1562260088}",3600.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.11, 'deg': 181.03}"
stations,{'all': 83},200,"{'lon': -52.58, 'lat': -1.53}",1562253088.0,3407903.0,"{'temp': 302.839, 'pressure': 1012.74, 'humidity': 64, 'temp_min': 302.839, 'temp_max': 302.839, 'sea_level': 1012.74, 'grnd_level': 1004.37}",,Almeirim,,,"{'message': 0.0063, 'country': 'BR', 'sunrise': 1562232809, 'sunset': 1562276132}",-10800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.57, 'deg': 95.884}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 0},200,"{'lon': 130.99, 'lat': -25.24}",1562253088.0,6355222.0,"{'temp': 281.15, 'pressure': 1024, 'humidity': 45, 'temp_min': 281.15, 'temp_max': 281.15}",,Yulara,,,"{'type': 1, 'id': 9487, 'message': 0.0082, 'country': 'AU', 'sunrise': 1562277725, 'sunset': 1562315913}",34200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 110}"
stations,{'all': 49},200,"{'lon': 119.78, 'lat': -3.94}",1562253088.0,1629965.0,"{'temp': 299.039, 'pressure': 1013.75, 'humidity': 76, 'temp_min': 299.039, 'temp_max': 299.039, 'sea_level': 1013.75, 'grnd_level': 1012.53}",,Tanete,,,"{'message': 0.0067, 'country': 'ID', 'sunrise': 1562191683, 'sunset': 1562234515}",28800.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.54, 'deg': 90.921}"
,,404,,,,,city not found,,,,,,,,
stations,{'all': 86},200,"{'lon': 48.9, 'lat': 63.46}",1562253088.0,544084.0,"{'temp': 293.739, 'pressure': 992.87, 'humidity': 49, 'temp_min': 293.739, 'temp_max': 293.739, 'sea_level': 992.87, 'grnd_level': 974.35}",,Koslan,,,"{'message': 0.0076, 'country': 'RU', 'sunrise': 1562193676, 'sunset': 1562266549}",10800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.88, 'deg': 173.205}"
stations,{'all': 91},200,"{'lon': 28.61, 'lat': 49.93}",1562253088.0,708057.0,"{'temp': 290.539, 'pressure': 1017.87, 'humidity': 67, 'temp_min': 290.539, 'temp_max': 290.539, 'sea_level': 1017.87, 'grnd_level': 989.18}",,Hryshkivtsi,{'3h': 0.125},,"{'message': 0.0066, 'country': 'UA', 'sunrise': 1562205753, 'sunset': 1562264212}",10800.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 4.02, 'deg': 287.908}"
stations,{'all': 100},200,"{'lon': 18.29, 'lat': -1.93}",1562253089.0,2315417.0,"{'temp': 307.339, 'pressure': 1006.62, 'humidity': 32, 'temp_min': 307.339, 'temp_max': 307.339, 'sea_level': 1006.62, 'grnd_level': 970.37}",,Inongo,,,"{'message': 0.0129, 'country': 'CD', 'sunrise': 1562215839, 'sunset': 1562259080}",3600.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.33, 'deg': 109.486}"
stations,{'all': 0},200,"{'lon': 30.79, 'lat': 28.42}",1562253089.0,352628.0,"{'temp': 310.739, 'pressure': 1007.33, 'humidity': 12, 'temp_min': 310.739, 'temp_max': 310.739, 'sea_level': 1007.33, 'grnd_level': 995.06}",,Matay,,,"{'message': 0.0062, 'country': 'EG', 'sunrise': 1562209434, 'sunset': 1562259485}",7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 8.46, 'deg': 357.032}"
